id_order,customer_id,id_sale,order_date,id_subcategory,id_category,id_city,id_location
OD4649,14,4649,2016-12-01,11,6,13,14
OD4650,38,4650,2016-08-02,23,5,11,12
OD4651,50,4651,2015-09-29,21,1,17,49
OD4652,2,4652,2018-10-30,2,2,21,50
OD4653,6,4653,2016-08-16,23,5,2,90
OD4654,17,4654,2016-06-15,13,1,21,50
OD4655,1,4655,2018-09-09,20,7,17,49
OD4656,1,4656,2018-07-18,15,2,1,20
OD4657,8,4657,2015-12-08,8,5,12,87
OD4658,11,4658,2016-06-15,13,1,6,7
OD4659,42,4659,2018-06-08,6,4,23,73
OD4660,3,4660,2018-09-19,23,5,2,90
OD4661,41,4661,2018-12-19,12,7,12,87
OD4662,21,4662,2018-03-13,18,6,12,87
OD4663,41,4663,2016-10-02,2,2,5,23
OD4664,10,4664,2016-08-17,16,3,20,91
OD4665,4,4665,2016-12-11,13,1,8,9
OD4666,5,4666,2016-12-24,10,7,12,87
OD4667,29,4667,2015-09-17,23,5,2,90
OD4668,26,4668,2016-01-13,7,5,18,78
OD4669,34,4669,2018-04-25,18,6,4,6
OD4670,23,4670,2018-09-23,6,4,7,8
OD4671,39,4671,2016-06-25,7,5,21,50
OD4672,37,4672,2017-12-29,12,7,16,51
OD4673,29,4673,2015-11-04,19,4,12,87
OD4674,20,4674,2015-10-24,18,6,3,3
OD4675,9,4675,2018-07-21,11,6,22,75
OD4676,34,4676,2016-11-02,5,3,4,6
OD4677,43,4677,2017-12-31,23,5,14,18
OD4678,9,4678,2015-08-15,2,2,4,6
OD4679,10,4679,2018-10-19,11,6,8,9
OD4680,37,4680,2018-08-07,23,5,7,8
OD4681,36,4681,2018-08-07,14,7,18,78
OD4682,30,4682,2017-11-17,20,7,22,75
OD4683,44,4683,2018-08-19,9,6,11,12
OD4684,30,4684,2018-12-05,11,6,14,18
OD4685,7,4685,2017-09-10,1,1,21,50
OD4686,22,4686,2017-09-10,7,5,1,20
OD4687,3,4687,2017-12-10,16,3,24,61
OD4688,9,4688,2017-07-08,5,3,4,6
OD4689,50,4689,2015-06-17,20,7,22,75
OD4690,49,4690,2017-12-06,2,2,21,50
OD4691,37,4691,2018-10-30,1,1,17,49
OD4692,27,4692,2016-05-12,11,6,24,61
OD4693,33,4693,2015-11-23,5,3,18,78
OD4694,43,4694,2015-08-09,21,1,9,10
OD4695,36,4695,2018-08-31,4,4,10,11
OD4696,37,4696,2016-09-28,8,5,8,9
OD4697,36,4697,2018-12-30,15,2,7,8
OD4698,5,4698,2016-12-11,21,1,18,78
OD4699,31,4699,2016-12-11,1,1,14,18
OD4700,39,4700,2015-08-23,23,5,15,19
OD4701,13,4701,2017-08-28,11,6,23,73
OD4702,16,4702,2015-02-24,9,6,21,50
OD4703,5,4703,2015-11-26,15,2,23,73
OD4704,36,4704,2015-03-10,18,6,9,10
OD4705,6,4705,2018-08-21,21,1,10,11
OD4706,43,4706,2018-09-07,12,7,9,10
OD4707,3,4707,2015-12-08,12,7,10,11
OD4708,22,4708,2016-05-23,22,3,15,19
OD4709,38,4709,2016-08-10,15,2,12,87
OD4710,28,4710,2018-04-25,6,4,10,11
OD4711,7,4711,2015-03-10,10,7,19,58
OD4712,33,4712,2017-05-28,11,6,20,91
OD4713,33,4713,2016-12-24,4,4,24,61
OD4714,39,4714,2015-08-15,5,3,9,10
OD4715,48,4715,2017-04-10,22,3,1,20
OD4716,39,4716,2018-11-07,16,3,22,75
OD4717,25,4717,2016-11-21,9,6,12,87
OD4718,13,4718,2015-03-14,4,4,12,87
OD4719,39,4719,2017-09-12,15,2,11,12
OD4720,42,4720,2015-05-28,6,4,3,3
OD4721,50,4721,2017-08-17,22,3,1,20
OD4722,20,4722,2015-07-12,22,3,14,18
OD4723,45,4723,2018-05-06,15,2,21,50
OD4724,37,4724,2015-02-24,2,2,3,3
OD4725,33,4725,2017-11-27,23,5,1,20
OD4726,19,4726,2016-12-11,23,5,2,90
OD4727,44,4727,2018-03-08,23,5,17,49
OD4728,5,4728,2015-04-21,22,3,1,20
OD4729,12,4729,2018-03-09,15,2,14,18
OD4730,47,4730,2018-11-11,2,2,14,18
OD4731,20,4731,2016-08-28,3,3,2,90
OD4732,6,4732,2018-09-02,21,1,20,91
OD4733,42,4733,2017-09-29,5,3,15,19
OD4734,12,4734,2018-05-19,22,3,16,51
OD4735,11,4735,2016-11-08,17,4,16,51
OD4736,46,4736,2018-09-01,2,2,16,51
OD4737,32,4737,2018-11-21,21,1,2,90
OD4738,36,4738,2015-09-17,2,2,9,10
OD4739,40,4739,2015-12-08,23,5,1,20
OD4740,44,4740,2016-12-06,5,3,12,87
OD4741,45,4741,2015-09-17,15,2,15,19
OD4742,16,4742,2015-07-14,16,3,24,61
OD4743,6,4743,2015-11-01,15,2,22,75
OD4744,23,4744,2015-11-26,18,6,18,78
OD4745,9,4745,2015-12-08,15,2,5,23
OD4746,7,4746,2016-12-06,10,7,18,78
OD4747,11,4747,2016-09-05,8,5,9,10
OD4748,18,4748,2018-09-23,23,5,10,11
OD4749,37,4749,2018-12-05,10,7,14,18
OD4750,44,4750,2018-08-12,13,1,2,90
OD4751,37,4751,2015-08-23,8,5,14,18
OD4752,20,4752,2015-09-17,13,1,6,7
OD4753,12,4753,2016-12-06,21,1,17,49
OD4754,32,4754,2018-10-02,7,5,2,90
OD4755,15,4755,2018-10-02,15,2,11,12
OD4756,12,4756,2015-11-25,7,5,20,91
OD4757,2,4757,2018-11-27,5,3,11,12
OD4758,41,4758,2018-09-15,15,2,6,7
OD4759,7,4759,2017-04-23,5,3,19,58
OD4760,48,4760,2016-11-02,19,4,23,73
OD4761,20,4761,2015-11-07,13,1,15,19
OD4762,28,4762,2018-09-18,19,4,9,10
OD4763,34,4763,2015-08-09,4,4,16,51
OD4764,27,4764,2015-09-30,3,3,24,61
OD4765,38,4765,2017-12-06,16,3,6,7
OD4766,14,4766,2017-09-15,6,4,1,20
OD4767,40,4767,2015-09-10,19,4,24,61
OD4768,18,4768,2015-12-08,6,4,23,73
OD4769,40,4769,2016-08-17,7,5,6,7
OD4770,23,4770,2016-12-24,11,6,1,20
OD4771,37,4771,2017-07-08,10,7,3,3
OD4772,43,4772,2015-11-30,3,3,16,51
OD4773,15,4773,2016-11-24,9,6,19,58
OD4774,45,4774,2018-01-29,7,5,9,10
OD4775,30,4775,2018-01-03,13,1,4,6
OD4776,13,4776,2016-08-16,11,6,23,73
OD4777,10,4777,2016-12-06,11,6,19,58
OD4778,33,4778,2018-06-29,15,2,12,87
OD4779,47,4779,2015-08-23,15,2,8,9
OD4780,40,4780,2017-11-11,11,6,2,90
OD4781,17,4781,2016-09-20,23,5,12,87
OD4782,50,4782,2018-11-13,21,1,13,14
OD4783,9,4783,2017-11-03,1,1,8,9
OD4784,28,4784,2016-05-25,8,5,6,7
OD4785,30,4785,2018-04-01,12,7,14,18
OD4786,6,4786,2017-06-11,19,4,4,6
OD4787,46,4787,2018-10-21,21,1,16,51
OD4788,33,4788,2018-06-08,18,6,1,20
OD4789,12,4789,2016-09-28,15,2,13,14
OD4790,44,4790,2017-07-08,9,6,3,3
OD4791,14,4791,2018-09-19,7,5,15,19
OD4792,47,4792,2018-07-18,16,3,14,18
OD4793,31,4793,2017-07-08,20,7,10,11
OD4794,17,4794,2015-12-08,14,7,2,90
OD4795,47,4795,2017-11-12,6,4,9,10
OD4796,38,4796,2015-08-09,18,6,7,8
OD4797,9,4797,2015-12-27,21,1,5,23
OD4798,27,4798,2017-11-12,19,4,10,11
OD4799,45,4799,2016-05-23,15,2,20,91
OD4800,14,4800,2018-10-02,1,1,13,14
OD4801,48,4801,2017-08-22,11,6,11,12
OD4802,19,4802,2017-12-22,2,2,6,7
OD4803,14,4803,2018-12-22,18,6,13,15
OD4804,25,4804,2016-12-11,3,3,11,37
OD4805,30,4805,2017-10-01,1,1,16,59
OD4806,41,4806,2017-11-10,23,5,15,76
OD4807,14,4807,2016-12-27,7,5,16,59
OD4808,5,4808,2017-09-05,15,2,15,76
OD4809,35,4809,2018-12-22,2,2,13,15
OD4810,46,4810,2017-09-11,16,3,14,54
OD4811,28,4811,2016-12-11,1,1,16,59
OD4812,11,4812,2018-05-14,4,4,23,55
OD4813,46,4813,2018-01-15,3,3,17,38
OD4814,2,4814,2018-08-01,21,1,5,42
OD4815,39,4815,2015-09-20,16,3,17,38
OD4816,4,4816,2018-11-11,14,7,23,55
OD4817,19,4817,2016-10-23,9,6,8,32
OD4818,12,4818,2016-11-29,23,5,17,38
OD4819,47,4819,2018-08-07,6,4,15,76
OD4820,17,4820,2015-12-15,9,6,1,31
OD4821,22,4821,2018-06-05,17,4,7,34
OD4822,27,4822,2017-11-17,15,2,16,59
OD4823,26,4823,2015-07-11,7,5,21,66
OD4824,44,4824,2018-01-15,9,6,5,42
OD4825,1,4825,2017-07-23,12,7,2,16
OD4826,33,4826,2017-12-04,1,1,16,24
OD4827,3,4827,2015-07-23,9,6,6,29
OD4828,11,4828,2018-09-22,20,7,24,47
OD4829,36,4829,2015-12-01,11,6,24,47
OD4830,5,4830,2016-06-16,5,3,14,69
OD4831,7,4831,2016-08-09,2,2,4,27
OD4832,15,4832,2015-10-14,10,7,11,65
OD4833,48,4833,2016-05-30,19,4,11,65
OD4834,20,4834,2016-05-30,2,2,18,45
OD4835,18,4835,2015-06-21,3,3,10,68
OD4836,20,4836,2018-11-20,11,6,7,74
OD4837,41,4837,2015-07-11,9,6,7,74
OD4838,1,4838,2017-11-07,9,6,2,25
OD4839,43,4839,2016-08-09,15,2,13,26
OD4840,49,4840,2017-11-24,3,3,5,62
OD4841,30,4841,2018-03-26,14,7,13,26
OD4842,20,4842,2017-11-07,20,7,3,48
OD4843,27,4843,2018-12-02,15,2,19,70
OD4844,44,4844,2015-09-20,20,7,3,48
OD4845,25,4845,2016-08-09,2,2,9,40
OD4846,9,4846,2017-10-21,18,6,2,25
OD4847,36,4847,2016-12-07,23,5,15,22
OD4848,42,4848,2015-09-20,8,5,7,74
OD4849,1,4849,2015-11-19,4,4,24,47
OD4850,43,4850,2015-07-06,20,7,21,41
OD4851,4,4851,2018-12-07,23,5,17,30
OD4852,12,4852,2018-07-07,15,2,22,77
OD4853,17,4853,2018-09-16,4,4,12,93
OD4854,2,4854,2016-10-05,13,1,2,25
OD4855,38,4855,2017-05-03,18,6,24,47
OD4856,34,4856,2018-07-07,8,5,11,65
OD4857,1,4857,2018-09-16,6,4,20,44
OD4858,18,4858,2016-09-22,6,4,3,48
OD4859,13,4859,2017-05-03,16,3,13,26
OD4860,21,4860,2016-12-15,13,1,16,24
OD4861,33,4861,2016-12-15,8,5,2,25
OD4862,12,4862,2018-07-07,16,3,9,40
OD4863,20,4863,2018-12-08,1,1,21,41
OD4864,7,4864,2017-07-25,7,5,4,27
OD4865,6,4865,2018-06-01,3,3,5,62
OD4866,30,4866,2015-05-08,1,1,1,28
OD4867,22,4867,2018-12-22,6,4,9,40
OD4868,48,4868,2018-09-14,11,6,18,45
OD4869,26,4869,2016-12-15,16,3,6,29
OD4870,41,4870,2018-09-14,20,7,9,40
OD4871,45,4871,2017-05-03,15,2,18,45
OD4872,46,4872,2017-11-25,8,5,24,81
OD4873,44,4873,2016-04-16,2,2,24,81
OD4874,29,4874,2017-06-06,1,1,24,81
OD4875,35,4875,2017-06-06,6,4,7,96
OD4876,22,4876,2017-11-05,18,6,24,81
OD4877,25,4877,2018-12-21,10,7,6,95
OD4878,24,4878,2018-09-22,22,3,14,97
OD4879,37,4879,2015-01-15,7,5,5,5
OD4880,8,4880,2017-06-06,7,5,24,81
OD4881,14,4881,2016-04-18,7,5,3,88
OD4882,36,4882,2015-08-12,23,5,23,89
OD4883,35,4883,2016-06-15,9,6,21,92
OD4884,33,4884,2017-06-14,22,3,13,57
OD4885,44,4885,2017-08-09,14,7,2,2
OD4886,49,4886,2017-03-26,4,4,22,52
OD4887,11,4887,2016-12-21,20,7,12,13
OD4888,25,4888,2018-08-01,19,4,2,2
OD4889,34,4889,2018-01-14,3,3,2,2
OD4890,32,4890,2018-12-25,7,5,17,80
OD4891,5,4891,2017-06-09,8,5,5,5
OD4892,39,4892,2016-11-22,9,6,24,81
OD4893,16,4893,2015-11-23,11,6,12,87
OD4894,4,4894,2016-12-13,18,6,18,78
OD4895,46,4895,2018-04-21,23,5,7,8
OD4896,49,4896,2015-10-05,5,3,18,78
OD4897,37,4897,2018-03-19,13,1,17,49
OD4898,34,4898,2018-09-21,18,6,8,9
OD4899,24,4899,2018-09-21,15,2,9,10
OD4900,30,4900,2015-11-15,7,5,22,75
OD4901,16,4901,2018-06-29,14,7,17,49
OD4902,20,4902,2018-09-17,12,7,20,91
OD4903,21,4903,2016-05-03,13,1,6,7
OD4904,49,4904,2018-03-19,14,7,14,18
OD4905,31,4905,2018-11-18,4,4,12,87
OD4906,50,4906,2018-03-23,8,5,8,9
OD4907,43,4907,2018-12-22,2,2,24,61
OD4908,18,4908,2017-11-03,12,7,16,51
OD4909,42,4909,2017-12-03,5,3,19,58
OD4910,49,4910,2016-12-13,7,5,15,19
OD4911,33,4911,2016-12-12,20,7,15,19
OD4912,46,4912,2015-11-28,13,1,16,51
OD4913,7,4913,2018-03-25,2,2,23,73
OD4914,1,4914,2016-03-22,23,5,3,3
OD4915,18,4915,2018-05-18,10,7,16,51
OD4916,20,4916,2016-10-01,6,4,20,91
OD4917,42,4917,2018-09-07,15,2,18,78
OD4918,4,4918,2015-12-20,23,5,9,10
OD4919,33,4919,2016-10-02,12,7,19,58
OD4920,16,4920,2016-12-13,4,4,17,49
OD4921,32,4921,2018-05-27,18,6,21,50
OD4922,31,4922,2018-11-16,13,1,6,7
OD4923,5,4923,2018-03-25,21,1,20,91
OD4924,24,4924,2018-08-21,12,7,14,18
OD4925,13,4925,2018-11-19,16,3,21,50
OD4926,9,4926,2018-09-07,23,5,14,18
OD4927,45,4927,2016-10-02,16,3,17,49
OD4928,8,4928,2015-04-28,15,2,3,3
OD4929,19,4929,2018-03-19,1,1,19,58
OD4930,16,4930,2016-06-20,6,4,3,3
OD4931,15,4931,2018-04-24,19,4,11,12
OD4932,16,4932,2017-11-03,11,6,12,87
OD4933,5,4933,2016-04-04,3,3,2,16
OD4934,16,4934,2016-04-04,22,3,11,37
OD4935,35,4935,2018-09-07,19,4,5,42
OD4936,2,4936,2017-03-25,7,5,12,67
OD4937,27,4937,2017-05-26,9,6,11,37
OD4938,40,4938,2018-07-31,1,1,14,54
OD4939,26,4939,2016-12-11,22,3,2,16
OD4940,18,4940,2018-12-14,1,1,7,34
OD4941,18,4941,2017-10-01,23,5,16,59
OD4942,18,4942,2016-10-15,19,4,23,55
OD4943,14,4943,2018-04-10,4,4,10,21
OD4944,28,4944,2018-11-21,15,2,7,34
OD4945,32,4945,2017-05-30,18,6,22,43
OD4946,21,4946,2017-05-30,18,6,15,76
OD4947,34,4947,2016-12-18,12,7,10,68
OD4948,37,4948,2015-09-14,15,2,10,68
OD4949,1,4949,2017-03-17,15,2,17,30
OD4950,26,4950,2017-06-04,10,7,16,24
OD4951,45,4951,2015-06-21,10,7,4,27
OD4952,50,4952,2015-09-14,8,5,19,70
OD4953,36,4953,2015-09-14,17,4,8,71
OD4954,13,4954,2015-11-26,8,5,3,48
OD4955,39,4955,2018-11-16,10,7,1,28
OD4956,34,4956,2016-07-31,19,4,18,45
OD4957,16,4957,2018-05-25,8,5,9,40
OD4958,14,4958,2017-05-08,16,3,19,70
OD4959,21,4959,2018-03-16,1,1,20,44
OD4960,7,4960,2015-10-03,12,7,3,48
OD4961,11,4961,2018-03-16,11,6,21,41
OD4962,40,4962,2016-12-06,9,6,5,62
OD4963,30,4963,2015-10-10,11,6,10,68
OD4964,33,4964,2017-07-14,4,4,20,86
OD4965,47,4965,2017-08-13,9,6,16,85
OD4966,22,4966,2017-02-07,17,4,3,88
OD4967,23,4967,2017-11-30,18,6,10,94
OD4968,18,4968,2016-10-23,1,1,10,94
OD4969,49,4969,2015-10-08,23,5,22,52
OD4970,11,4970,2018-05-06,19,4,22,52
OD4971,2,4971,2017-07-08,19,4,22,52
OD4972,50,4972,2016-03-22,20,7,18,84
OD4973,18,4973,2016-10-23,5,3,8,64
OD4974,2,4974,2017-12-01,15,2,11,83
OD4975,6,4975,2017-10-24,2,2,12,87
OD4976,11,4976,2015-09-13,8,5,21,50
OD4977,24,4977,2015-09-13,3,3,16,51
OD4978,37,4978,2015-10-16,1,1,14,18
OD4979,34,4979,2017-12-11,1,1,12,87
OD4980,18,4980,2015-09-13,19,4,16,51
OD4981,16,4981,2016-04-05,16,3,8,9
OD4982,6,4982,2016-11-02,21,1,17,49
OD4983,16,4983,2018-03-30,22,3,17,49
OD4984,21,4984,2016-10-31,11,6,19,58
OD4985,41,4985,2017-09-04,1,1,10,11
OD4986,20,4986,2018-09-11,3,3,16,51
OD4987,37,4987,2015-12-20,23,5,4,6
OD4988,2,4988,2018-07-21,21,1,8,9
OD4989,38,4989,2016-11-21,4,4,12,67
OD4990,38,4990,2016-11-21,9,6,13,15
OD4991,49,4991,2017-03-03,20,7,13,15
OD4992,11,4992,2016-10-12,13,1,5,42
OD4993,41,4993,2015-09-07,8,5,12,67
OD4994,49,4994,2016-10-12,14,7,9,35
OD4995,11,4995,2018-07-23,11,6,14,54
OD4996,42,4996,2016-07-20,2,2,20,39
OD4997,49,4997,2018-09-10,6,4,19,36
OD4998,48,4998,2018-04-23,14,7,2,16
OD4999,20,4999,2018-12-09,17,4,9,35
OD5000,17,5000,2018-09-10,11,6,13,15
OD5001,32,5001,2015-11-24,17,4,24,72
OD5002,36,5002,2017-08-03,6,4,8,32
OD5003,41,5003,2017-11-24,5,3,7,34
OD5004,11,5004,2018-10-28,21,1,9,35
OD5005,35,5005,2018-10-28,15,2,10,21
OD5006,41,5006,2016-07-12,9,6,6,79
OD5007,16,5007,2015-09-02,15,2,9,35
OD5008,6,5008,2015-10-17,9,6,12,67
OD5009,34,5009,2017-11-24,23,5,23,55
OD5010,29,5010,2017-07-18,6,4,18,33
OD5011,31,5011,2017-06-28,18,6,5,42
OD5012,10,5012,2016-12-19,21,1,7,34
OD5013,13,5013,2015-07-12,20,7,10,21
OD5014,45,5014,2015-12-16,16,3,6,79
OD5015,13,5015,2016-07-12,20,7,10,21
OD5016,23,5016,2018-11-17,13,1,13,15
OD5017,16,5017,2016-01-03,14,7,16,59
OD5018,22,5018,2017-09-10,10,7,5,42
OD5019,20,5019,2018-10-23,22,3,1,31
OD5020,42,5020,2016-02-09,4,4,9,35
OD5021,45,5021,2017-08-12,2,2,21,66
OD5022,32,5022,2016-07-12,18,6,11,37
OD5023,50,5023,2017-07-14,6,4,2,16
OD5024,6,5024,2016-05-26,6,4,23,55
OD5025,40,5025,2016-10-11,10,7,19,70
OD5026,17,5026,2018-09-15,21,1,8,71
OD5027,27,5027,2016-07-18,7,5,14,69
OD5028,34,5028,2018-07-15,1,1,23,46
OD5029,39,5029,2017-09-06,13,1,12,93
OD5030,21,5030,2016-11-09,6,4,5,62
OD5031,3,5031,2016-11-23,2,2,21,41
OD5032,34,5032,2018-11-05,1,1,8,71
OD5033,35,5033,2016-09-28,4,4,15,22
OD5034,38,5034,2018-03-17,16,3,14,69
OD5035,37,5035,2017-06-11,10,7,18,45
OD5036,38,5036,2015-03-05,9,6,8,71
OD5037,9,5037,2017-12-01,8,5,20,44
OD5038,5,5038,2017-08-27,20,7,9,40
OD5039,40,5039,2018-03-31,9,6,16,24
OD5040,35,5040,2016-10-09,2,2,7,74
OD5041,45,5041,2018-05-12,12,7,16,24
OD5042,43,5042,2016-11-09,20,7,14,69
OD5043,39,5043,2017-07-20,16,3,2,25
OD5044,34,5044,2018-11-26,3,3,18,45
OD5045,33,5045,2016-12-04,6,4,23,46
OD5046,46,5046,2018-07-11,22,3,23,46
OD5047,34,5047,2018-03-17,10,7,9,40
OD5048,15,5048,2015-11-14,17,4,21,41
OD5049,17,5049,2018-03-17,1,1,21,41
OD5050,10,5050,2018-09-22,11,6,11,65
OD5051,23,5051,2016-09-19,22,3,11,65
OD5052,36,5052,2017-12-27,19,4,8,71
OD5053,21,5053,2017-03-31,3,3,5,62
OD5054,47,5054,2018-09-22,3,3,21,41
OD5055,27,5055,2016-12-05,2,2,7,74
OD5056,44,5056,2018-01-27,2,2,13,26
OD5057,13,5057,2016-03-26,17,4,20,44
OD5058,35,5058,2018-09-25,14,7,21,41
OD5059,4,5059,2018-06-16,20,7,17,30
OD5060,26,5060,2015-09-09,1,1,8,71
OD5061,39,5061,2016-01-27,15,2,12,93
OD5062,50,5062,2015-09-09,21,1,5,62
OD5063,25,5063,2018-07-13,21,1,20,44
OD5064,19,5064,2016-09-26,5,3,22,77
OD5065,2,5065,2015-12-01,11,6,24,47
OD5066,33,5066,2015-11-18,6,4,22,77
OD5067,44,5067,2018-01-19,4,4,4,27
OD5068,42,5068,2016-08-24,7,5,10,68
OD5069,21,5069,2018-01-27,2,2,22,77
OD5070,43,5070,2016-07-09,21,1,9,40
OD5071,31,5071,2017-03-31,21,1,2,25
OD5072,48,5072,2017-11-14,7,5,17,30
OD5073,6,5073,2016-01-27,11,6,5,62
OD5074,25,5074,2016-04-30,9,6,13,26
OD5075,10,5075,2017-11-14,7,5,3,88
OD5076,44,5076,2015-12-16,8,5,19,63
OD5077,23,5077,2018-12-09,7,5,22,52
OD5078,22,5078,2017-12-05,10,7,8,64
OD5079,40,5079,2015-04-30,21,1,6,95
OD5080,19,5080,2015-08-06,12,7,1,53
OD5081,16,5081,2018-02-17,18,6,19,63
OD5082,25,5082,2018-09-23,9,6,23,89
OD5083,44,5083,2018-12-09,17,4,18,84
OD5084,10,5084,2017-02-02,4,4,22,52
OD5085,22,5085,2016-11-08,5,3,13,57
OD5086,32,5086,2018-03-27,6,4,23,89
OD5087,31,5087,2016-12-06,16,3,20,86
OD5088,21,5088,2018-12-03,3,3,15,82
OD5089,16,5089,2018-08-07,12,7,23,89
OD5090,27,5090,2015-05-02,1,1,19,63
OD5091,11,5091,2017-09-05,5,3,11,83
OD5092,13,5092,2015-04-11,15,2,21,92
OD5093,36,5093,2018-07-29,16,3,17,80
OD5094,36,5094,2015-04-11,1,1,23,89
OD5095,49,5095,2018-08-23,8,5,18,84
OD5096,12,5096,2015-05-27,10,7,21,50
OD5097,29,5097,2016-12-21,21,1,13,14
OD5098,30,5098,2018-12-18,2,2,13,14
OD5099,50,5099,2016-06-04,11,6,16,51
OD5100,3,5100,2016-12-14,2,2,9,10
OD5101,21,5101,2015-07-27,9,6,20,91
OD5102,16,5102,2016-09-12,21,1,1,20
OD5103,39,5103,2016-06-04,14,7,10,11
OD5104,33,5104,2016-03-29,9,6,5,23
OD5105,6,5105,2018-04-25,22,3,16,51
OD5106,32,5106,2017-07-17,12,7,7,8
OD5107,39,5107,2018-11-03,23,5,21,50
OD5108,26,5108,2017-11-05,1,1,13,14
OD5109,31,5109,2018-11-13,21,1,5,23
OD5110,23,5110,2018-07-27,17,4,13,14
OD5111,4,5111,2018-05-22,8,5,20,91
OD5112,39,5112,2016-10-23,10,7,2,90
OD5113,1,5113,2016-02-27,1,1,11,12
OD5114,35,5114,2018-10-12,21,1,14,18
OD5115,23,5115,2017-11-27,18,6,14,18
OD5116,16,5116,2016-09-24,11,6,17,49
OD5117,36,5117,2016-09-24,19,4,19,58
OD5118,40,5118,2016-12-17,17,4,11,12
OD5119,26,5119,2016-04-13,18,6,5,23
OD5120,31,5120,2017-03-17,14,7,14,18
OD5121,1,5121,2017-06-27,7,5,7,8
OD5122,32,5122,2017-07-17,23,5,18,78
OD5123,33,5123,2016-06-09,8,5,3,3
OD5124,11,5124,2015-12-29,20,7,24,61
OD5125,35,5125,2018-06-12,1,1,19,58
OD5126,20,5126,2016-04-11,13,1,8,9
OD5127,24,5127,2017-06-24,7,5,1,20
OD5128,48,5128,2018-12-10,4,4,9,10
OD5129,35,5129,2016-12-14,12,7,1,20
OD5130,7,5130,2016-06-23,7,5,8,9
OD5131,4,5131,2017-07-07,2,2,14,18
OD5132,50,5132,2016-12-25,15,2,24,61
OD5133,18,5133,2018-06-11,13,1,16,51
OD5134,44,5134,2017-04-19,6,4,19,58
OD5135,39,5135,2015-08-04,15,2,10,11
OD5136,30,5136,2015-10-26,18,6,23,73
OD5137,18,5137,2018-12-03,11,6,15,19
OD5138,33,5138,2015-03-23,15,2,18,78
OD5139,30,5139,2017-06-23,11,6,3,3
OD5140,30,5140,2018-12-03,3,3,17,49
OD5141,30,5141,2015-10-31,8,5,7,8
OD5142,3,5142,2015-05-27,14,7,8,9
OD5143,7,5143,2017-07-22,17,4,18,33
OD5144,20,5144,2018-12-04,2,2,3,60
OD5145,3,5145,2018-09-07,17,4,15,76
OD5146,12,5146,2017-07-31,13,1,17,38
OD5147,36,5147,2017-09-01,15,2,22,43
OD5148,45,5148,2017-12-09,2,2,11,37
OD5149,23,5149,2018-08-05,15,2,20,39
OD5150,42,5150,2018-03-03,20,7,19,36
OD5151,44,5151,2017-12-09,14,7,13,15
OD5152,12,5152,2016-03-05,10,7,5,42
OD5153,11,5153,2016-06-01,23,5,24,72
OD5154,9,5154,2016-06-01,9,6,10,21
OD5155,34,5155,2017-11-11,18,6,3,60
OD5156,4,5156,2017-09-22,2,2,14,54
OD5157,28,5157,2017-10-20,22,3,15,76
OD5158,21,5158,2015-07-21,21,1,22,43
OD5159,6,5159,2017-08-26,10,7,10,21
OD5160,2,5160,2018-12-08,3,3,2,16
OD5161,18,5161,2016-11-13,23,5,4,17
OD5162,28,5162,2017-08-26,17,4,20,39
OD5163,22,5163,2015-11-19,20,7,17,38
OD5164,3,5164,2016-05-08,12,7,1,31
OD5165,43,5165,2017-09-13,12,7,17,38
OD5166,11,5166,2018-07-29,20,7,6,79
OD5167,20,5167,2016-09-13,6,4,24,72
OD5168,41,5168,2018-08-07,21,1,20,39
OD5169,3,5169,2018-09-23,1,1,4,17
OD5170,47,5170,2017-04-03,18,6,1,31
OD5171,16,5171,2016-11-08,10,7,14,54
OD5172,34,5172,2017-07-31,10,7,23,55
OD5173,35,5173,2018-12-02,12,7,23,55
OD5174,30,5174,2015-12-03,23,5,7,34
OD5175,19,5175,2016-07-04,3,3,16,59
OD5176,24,5176,2018-12-04,7,5,23,55
OD5177,39,5177,2017-09-04,8,5,17,38
OD5178,40,5178,2017-10-14,20,7,2,16
OD5179,5,5179,2017-09-13,21,1,7,34
OD5180,7,5180,2016-03-08,7,5,12,67
OD5181,2,5181,2017-10-20,8,5,17,38
OD5182,5,5182,2018-08-10,1,1,22,43
OD5183,49,5183,2017-06-24,8,5,11,37
OD5184,4,5184,2018-10-23,23,5,21,66
OD5185,48,5185,2018-02-21,20,7,15,76
OD5186,40,5186,2018-03-27,13,1,19,36
OD5187,41,5187,2017-11-20,7,5,1,31
OD5188,37,5188,2018-05-19,18,6,14,54
OD5189,19,5189,2017-05-06,19,4,13,15
OD5190,46,5190,2015-03-31,16,3,11,37
OD5191,1,5191,2015-11-12,13,1,16,59
OD5192,10,5192,2016-04-06,9,6,19,36
OD5193,38,5193,2018-02-09,6,4,11,37
OD5194,22,5194,2016-02-06,8,5,11,37
OD5195,1,5195,2017-11-22,9,6,20,39
OD5196,4,5196,2015-05-11,23,5,14,54
OD5197,22,5197,2018-06-25,12,7,8,32
OD5198,1,5198,2018-11-23,19,4,11,37
OD5199,3,5199,2016-12-20,12,7,20,39
OD5200,38,5200,2018-05-15,19,4,12,67
OD5201,7,5201,2018-09-23,9,6,23,55
OD5202,30,5202,2016-07-20,19,4,20,39
OD5203,9,5203,2017-05-09,18,6,6,79
OD5204,48,5204,2016-03-05,1,1,1,31
OD5205,9,5205,2015-11-11,9,6,24,72
OD5206,12,5206,2015-06-20,11,6,5,42
